,index,Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
6339,13035,Shirdi Ke Sai Baba,1977,140.0,"Biography, Drama",7.0,229,Ashok V. Bhushan,Sudhir Dalvi,Manoj Kumar,Rajendra Kumar
6340,13036,Shirdi Sai Baba,2001,150.0,"Drama, Mystery",4.8,178,Deepak Balraj Vij,Anand Balraj,Sudhir Dalvi,Dharmendra
6341,13037,Shirin Farhad,1956,133.43912352005654,"Adventure, Drama, Romance",7.2,30,Aspi Irani,Madhubala,Pradeep Kumar,P. Kailash
6342,13040,Shirin Farhad Ki Toh Nikal Padi,2012,111.0,Romance,4.2,1023,Bela Segal,Freny Bhagat,Dinyar Contractor,Nauheed Cyrusi
6343,13044,Shiv Charan,1982,133.43912352005654,Fantasy,6.4,8,Anil Kumar,Vinod Mehra,Zarina Wahab,Navin Nischol
6344,13051,Shiv Ram,1991,133.43912352005654,"Action, Crime, Drama",4.3,24,Jagdish A. Sharma,Jeetendra,Aditya Pancholi,Sadashiv Amrapurkar
6345,13056,Shiva,1989,161.0,"Action, Crime, Drama",8.1,3399,Ram Gopal Varma,Nagarjuna Akkineni,Amala Akkineni,Raghuvaran
6346,13057,Shiva,2006,160.0,"Action, Crime, Drama",3.9,330,Ram Gopal Varma,Mohit Ahlawat,Priyanka Kothari,Vinod Jaywant
6347,13058,Shiva Dada,1991,133.43912352005654,Action,5.8,8,K. Raghavendra Rao,Nagarjuna Akkineni,Shanti Priya,Silk Smitha
6348,13059,Shiva Ka Insaaf,1985,125.0,"Action, Adventure, Fantasy",4.6,49,Raj N. Sippy,Jackie Shroff,Poonam Dhillon,Vinod Mehra
6349,13063,Shiva Shakti,1988,153.0,"Action, Crime, Drama",4.7,29,Anand,Shatrughan Sinha,Govinda,Anita Raj
6350,13064,Shivaay,2016,153.0,"Action, Adventure, Drama",6.2,9909,Ajay Devgn,Ajay Devgn,Abigail Eames,Erika Kaar
6351,13072,Shobhayatra,2004,100.0,"Comedy, Drama",4.2,14,Vijay Ghatge,Divya Dutta,Prithvi Sankhala,Vineet Kumar
6352,13073,Shobhna's Seven Nights,2012,105.0,"Drama, Romance",6.2,19,Sudipto Chattopadhyay,Lillete Dubey,Bharat Kaul,Anupam Kher
6353,13075,Shodh,1981,133.43912352005654,Drama,6.9,11,Biplab Roy Chowdhury,Om Puri,Kanhu Bandhopodhyay,Tapti Bhatachrjee
6354,13079,Shohrat,1996,133.43912352005654,"Drama, Romance",6.4,5,Sathish Ranjan,Mahesh Anand,Aparajita,Asrani
6355,13080,Shohrat the Trap,2018,67.0,Thriller,5.2,101,Deepak Ramteke,Mayank Agarwal,Avinash Baviskar,Anil Bhavnani
6356,13084,Shola Aur Shabnam,1961,135.0,"Drama, Family",7.3,48,Ramesh Saigal,Dhumal,Jeevan Kala,Ruby Mayer
6357,13085,Shola Aur Shabnam,1992,165.0,"Action, Comedy, Drama",6.5,932,David Dhawan,Govinda,Divya Bharti,Gulshan Grover
6358,13086,Shola Bai,2002,133.43912352005654,Action,2.8,15,Kanti Shah,Arun Mathur,Anil Nagrath,Amit Pachori
6359,13089,Sholay,1975,162.0,"Action, Adventure, Comedy",8.2,52511,Ramesh Sippy,Sanjeev Kumar,Dharmendra,Amitabh Bachchan
6360,13091,Shole,1953,133.43912352005654,Drama,7.1,29,B.R. Chopra,Ashok Kumar,Bina Rai,Purnima
6361,13092,Shool,1999,138.0,"Action, Crime, Drama",7.7,2932,Eeshwar Nivas,Manoj Bajpayee,Raveena Tandon,Sayaji Shinde
6362,13093,Shoonya,2006,100.0,Drama,6.8,31,Arindam Mitra,Sohrab Ardeshir,Seema Biswas,Tulip Joshi
6363,13095,Shoorveer,1988,147.0,Drama,5.0,8,Shyam Ralhan,Rajan Sippy,Mandakini,Deepti Naval
6364,13100,Shootout at Lokhandwala,2007,122.0,"Action, Crime, History",7.1,9607,Apoorva Lakhia,Amitabh Bachchan,Sanjay Dutt,Sunil Shetty
6365,13101,Shootout at Wadala,2013,155.0,"Action, Biography, Crime",5.9,6439,Sanjay Gupta,Anil Kapoor,John Abraham,Manoj Bajpayee
6366,13102,Shor,1972,170.0,Drama,7.2,337,Manoj Kumar,Manoj Kumar,Jaya Bachchan,Prem Nath
6367,13103,Shor in the City,2010,112.0,"Crime, Drama",7.2,3502,Krishna D.K.,Raj Nidimoru,Sendhil Ramamurthy,Tusshar Kapoor
6368,13104,Shor Se Shuruaat,2016,125.0,Drama,6.6,145,Amira Bhargava,Rahul V. Chittella,Satish Raj Kasireddi,Pratik Kothari
6369,13105,Shorgul,2016,132.0,Drama,5.7,268,Pranav Singh,Jitendra Tiwari,Jimmy Sheirgill,Ashutosh Rana
6370,13106,Shortcut Romeo,2013,146.0,"Action, Crime, Drama",2.3,252,Susi Ganesan,Neil Nitin Mukesh,Ameesha Patel,Puja Gupta
6371,13107,Shortcut Safari,2016,101.0,"Adventure, Drama, Mystery",6.4,70,Amitabha Singh,Jimmy Sheirgill,Aashi Rawal,Stuti Dwivedi
6372,13108,Shortkut - The Con Is On,2009,142.0,"Comedy, Drama",3.4,884,Neeraj Vora,Anil Kapoor,Sanjay Dutt,Akshaye Khanna
6373,13109,Shorts,2013,95.0,Drama,6.5,444,Neeraj Ghaywan,Siddharth Gupt,Rohit Pandey,Anirban Roy
6374,13112,Showbiz,2007,108.0,"Action, Drama, Music",3.6,114,Raju Khan,Tushar Jalota,Mrinalini Sharma,Vishal Agarwala
6375,13118,Shradhanjali,1981,139.0,"Drama, Family",7.3,18,Anil Sharma,Rakhee Gulzar,Suresh Oberoi,Deepak Parashar
6376,13121,Shravan Kumar,1984,133.43912352005654,Drama,7.5,8,Chandrakant,Chandrima Bhaduri,Abhi Bhattacharya,Bharat Bhushan
6377,13125,Shree,2013,109.0,"Sci-Fi, Thriller",6.3,269,Rajesh Bachchani,Hussain Kuwajerwala,Anjali Patil,Shivani Tanksale
6378,13126,Shree 420,1955,168.0,"Comedy, Crime, Drama",8.0,2612,Raj Kapoor,Nargis,Raj Kapoor,Nadira
6379,13127,Shree Ganesh,1962,139.0,"Adventure, Drama, Fantasy",7.5,6,S.S. Dharwadkar,Mahipal,Sahira,Indira
6380,13130,Shree Krishnarjun Yuddh,1971,136.0,"Adventure, Drama, History",7.0,6,Babubhai Mistry,Abhi Bhattacharya,Jayshree Gadkar,Mahipal
6381,13133,Shree Ram Bharat Milan,1965,133.43912352005654,"Adventure, Family",7.6,5,Manibhai Vyas,Prithviraj Kapoor,Mahipal,Anita Guha
6382,13137,Shreelancer,2017,93.0,Drama,7.2,92,Sandeep Mohan,Arjun Radhakrishnan,Falah Faisal,Chandan Gill
6383,13138,Shreemaan Aashique,1993,152.0,"Comedy, Romance",4.8,135,Deepak Anand,Rishi Kapoor,Urmila Matondkar,Bindu
6384,13139,Shreeman Funtoosh,1965,133.43912352005654,"Comedy, Drama, Fantasy",6.0,26,Shantilal Soni,Kishore Kumar,Kumkum,Anoop Kumar
6385,13140,Shri Chaitanya Mahaprabhu,1954,133.43912352005654,Biography,6.8,6,Vijay Bhatt,Bharat Bhushan,Durga Khote,Ram Mohan
6386,13142,Shri Datta Darshanam,1985,143.0,"Musical, Drama",8.2,19,Kamalakara Kameshwara Rao,Sarvadaman Banerjee,Ramana Murthi J.V.,Jyotirmayi
6387,13150,Shri Krishna Leela,1971,133.43912352005654,"Adventure, Comedy, Drama",7.3,19,Homi Wadia,Pritam Arjun,Baburaje,Master Baby
6388,13159,Shri Siddhivinayak Mahima,2007,133.43912352005654,"Drama, Family, History",4.3,7,Arun Nalawade,Subodh Bhave,Tushar Dalvi,Milind Jadhav
6389,13162,Shriman Satyawadi,1960,146.0,"Action, Crime, Drama",7.0,68,S.M. Abbas,Raj Kapoor,Shakila,Mehmood
6390,13163,Shriman Shrimati,1982,145.0,"Comedy, Drama, Family",6.4,139,Vijay Reddy,Sanjeev Kumar,Rakhee Gulzar,Rakesh Roshan
6391,13165,Shrimanji,1968,160.0,"Drama, Family",6.6,29,Ram Dayal,Kishore Kumar,I.S. Johar,Jeevan
6392,13167,Shrimati Ji,1952,133.43912352005654,"Comedy, Thriller",4.1,7,I.S. Johar,Nasir Khan,Shyama,I.S. Johar
6393,13168,Shringaar,2013,126.0,"Drama, History",5.0,7,Kumaar Aadarsh,Kumaar Aadarsh,Sahil Khan,Khushi Mukherjee
6394,13171,Shubh Kaamna,1983,138.0,"Comedy, Drama",6.3,16,K. Viswanath,Rati Agnihotri,Asrani,Utpal Dutt
6395,13172,Shubh Mangal Savdhan,2017,119.0,"Comedy, Romance",6.9,9094,R.S. Prasanna,Ayushmann Khurrana,Bhumi Pednekar,Seema Bhargava
6396,13173,Shubh Mangal Zyada Saavdhan,2020,117.0,"Comedy, Romance",5.8,8208,Hitesh Kewalya,Ayushmann Khurrana,Jitendra Kumar,Gajraj Rao
6397,13174,Shubh Raatri,2020,52.0,Horror,4.5,67,Pankaz Singh Tanwar,Simran Ahemad,Nemi Chand,Jaya Goswami
6398,13175,Shuddh Desi Romance,2013,141.0,"Comedy, Drama, Romance",6.0,8447,Maneesh Sharma,Sushant Singh Rajput,Parineeti Chopra,Rishi Kapoor
6399,13176,Shuddhi,2017,114.0,"Crime, Drama, Thriller",7.9,374,Adarsh Eshwarappa,Lauren Spartano,Niveditha,Amrutha Karagada
6400,13177,Shudra the Rising,2012,133.43912352005654,History,6.8,215,Sanjiv Jaiswal,Priya Annatram,Habib Azmi,Pravin Baby
6401,13180,Shukranu,2020,90.0,Drama,6.4,678,Bishnu Dev Halder,Divyendu Sharma,Shweta Basu Prasad,Sheetal Thakur
6402,13183,Shukriya: Till Death Do Us Apart,2004,144.0,"Musical, Drama, Family",5.1,148,Anupam Sinha,Anupam Kher,Aftab Shivdasani,Shriya Saran
6403,13186,Shuruaat Ka Interval,2014,99.0,Drama,7.2,68,Aarti S. Bagdi,Amrit Raj Gupta,Krishan Hooda,Shishir Jha
6404,13187,Shuruaat Ka Twist,2019,142.0,Drama,6.6,9,Heena Dsouza,Avalokita Dutt,Praveen Fernandes,Hanish Kalia
6405,13189,Shuttlecock Boys,2011,76.0,"Comedy, Drama",6.2,111,Hemant Gaba,Aakar Kaushik,Manish Nawani,Alok Kumar
6406,13195,Siddeshwari,1990,123.0,Documentary,7.5,77,Mani Kaul,Mita Vashisht,Muhar Biswas,Ranjana Srivastava
6407,13197,Siddharth,2013,96.0,Drama,7.3,671,Richie Mehta,Rajesh Tailang,Tannishtha Chatterjee,Anurag Arora
6408,13198,Siddharth: The Prisoner,2009,133.43912352005654,"Crime, Drama, Thriller",6.6,105,Pryas Gupta,Rajat Kapoor,Sachin Nayak,Pradip Sagar
6409,13201,Sikandar,2009,110.0,"Crime, Drama, Mystery",6.4,262,Piyush Jha,Parzaan Dastur,Ayesha Kapoor,Sanjay Suri
6410,13202,Sikandar E Azam,1965,133.43912352005654,"Adventure, Drama, History",7.9,35,Kedar Kapoor,Prithviraj Kapoor,Dara Singh,Mumtaz
6411,13204,Sikandar Sadak Ka,1999,144.0,"Action, Drama",3.9,12,T.L.V. Prasad,Mithun Chakraborty,Manek Bedi,Monica Bedi
6412,13205,Sikka,1989,180.0,"Action, Drama",4.5,35,K. Bapaiah,Mahesh Anand,Asrani,Brahmachari
6413,13209,Silence Please... The Dressing Room,2004,100.0,Thriller,2.9,13,Sanjay Srinivas,Tom Alter,Salil Ankola,Sonali Kulkarni
6414,13210,Silence the Court Is in Session,2015,105.0,Drama,6.2,13,Ritesh Menon,Nandita Das,Pravina Bhagwat Deshpande,Ajitesh Gupta
6415,13211,Silence: Can You Hear It,2021,136.0,"Crime, Thriller",6.6,3324,Aban Bharucha Deohans,Sahil Vaid,Manoj Bajpayee,Hitha Chandrashekar
6416,13214,Silsiilay,2005,134.0,Drama,4.0,696,Khalid Mohamed,Tabu,Bhoomika Chawla,Riya Sen
6417,13215,Silsila,1981,182.0,"Drama, Family, Romance",7.3,2603,Yash Chopra,Amitabh Bachchan,Shashi Kapoor,Jaya Bachchan
6418,13216,Silsila Hai Pyar Ka,1999,150.0,"Comedy, Drama, Romance",2.5,209,Shrabani Deodhar,Karisma Kapoor,Chandrachur Singh,Aruna Irani
6419,13217,Silvat,2018,45.0,"Drama, Romance",7.1,168,Tanuja Chandra,Kartik Aaryan,Amal Farooque,Maaman Memon
6420,13223,Simhadriya Simha,2002,157.0,"Action, Drama",8.5,66,S. Narayan,Vishnuvardhan,Meena,Bhanupriya
6421,13224,Simla Road,1969,133.43912352005654,"Action, Crime, Mystery",6.0,5,Jugal Kishore,Hiralal,Jugal Kishore,Dev Kumar
6422,13225,Simmba,2018,158.0,"Action, Comedy, Crime",5.6,15244,Rohit Shetty,Sam Nagar,Ranveer Singh,Sara Ali Khan
6423,13226,Simran,2017,124.0,"Crime, Drama, Thriller",5.1,3254,Hansal Mehta,Kangana Ranaut,Sohum Shah,Esha Tewari
6424,13229,Sindbad Alibaba and Aladdin,1965,133.43912352005654,"Adventure, Fantasy, Musical",3.7,7,Prem Narayan Arora,Agha,Master Bhagwan,Helen
6425,13231,Sindhustan,2019,64.0,"Documentary, Family, History",9.3,36,Sapna Bhavnani,Leila Advani,Laj Badlani,Chaho Bhara
6426,13233,Sindoor,1987,162.0,"Comedy, Drama",5.1,113,K. Ravi Shankar,Shashi Kapoor,Govinda,Neelam Kothari
6427,13240,Singaar,1949,133.43912352005654,"Drama, Family",6.8,9,J.K. Nanda,Paidi Jairaj,Suraiya,Madhubala
6428,13241,Singapore,1960,135.0,"Crime, Thriller",6.5,71,Shakti Samanta,Shammi Kapoor,Padmini,Maria Menado
6429,13242,Singh Is Bliing,2015,141.0,"Action, Comedy",5.0,7891,Prabhu Deva,Akshay Kumar,Amy Jackson,Lara Dutta
6430,13243,Singh Is King,2008,135.0,"Action, Comedy, Crime",5.7,14526,Anees Bazmee,Akshay Kumar,Katrina Kaif,Om Puri
6431,13244,Singh Saab the Great,2013,134.0,"Action, Drama",5.6,2200,Anil Sharma,Sunny Deol,Urvashi Rautela,Prakash Raj
6432,13245,Singham,2011,143.0,"Action, Crime, Drama",6.8,14788,Rohit Shetty,Ajay Devgn,Kajal Aggarwal,Prakash Raj
6433,13246,Singham,2019,141.0,"Action, Drama",5.5,96,Navaniat Singh,Priyanka Arya,Sonam Bajwa,Kartar Cheema
6434,13247,Singham Returns,2014,142.0,"Action, Crime, Drama",5.7,7675,Rohit Shetty,Ajay Devgn,Kareena Kapoor,Amole Gupte
6435,13248,Singhasan,1986,161.0,"Action, Adventure, Romance",5.1,14,Krishna Ghattamaneni,Bharat Bhushan,Leena Das,Gulshan Grover
6436,13254,Sins,2005,138.0,"Drama, Romance, Thriller",4.2,387,Vinod Pande,Vinod Pande,Gauri Shankar,Shiney Ahuja
6437,13262,Sir,2018,99.0,"Drama, Romance",7.7,5461,Rohena Gera,Tillotama Shome,Vivek Gomber,Geetanjali Kulkarni
6438,13263,Sir,1993,151.0,"Crime, Drama, Romance",6.2,336,Mahesh Bhatt,Naseeruddin Shah,Pooja Bhatt,Atul Agnihotri
6439,13266,Sirf Romance: Love by Chance,2007,160.0,Romance,3.4,8,Raja Bundela,Zeenat Aman,Raj Babbar,Arun Bakshi
6440,13267,Sirf....: Life Looks Greener on the Other Side,2008,135.0,Drama,5.8,96,Rajatesh Nayyar,Kay Kay Menon,Manisha Koirala,Ranvir Shorey
6441,13269,Siskiyaan,2005,125.0,"Drama, Thriller",5.1,73,Ashwini Chaudhary,Neha Dhupia,Sachin Khedekar,Sonu Sood
6442,13275,Sita Swayamvar,1976,133.43912352005654,"Adventure, Drama, Fantasy",8.2,29,Bapu,Ravi Kumar,Jaya Prada,Satyanarayana Kaikala
6443,13276,Sitam,1982,133.43912352005654,"Drama, Family",6.0,14,Vikas Desai,Aruna Raje,Naseeruddin Shah,Smita Patil
6444,13277,Sitam,2005,133.43912352005654,Drama,2.6,20,Partho Ghosh,Kiran Janjani,Tara Sharma,Mallishka
6445,13279,Sitamgar,1985,133.43912352005654,Action,6.7,54,Raj N. Sippy,Dharmendra,Parveen Babi,Rishi Kapoor
6446,13282,Sitapur Ki Geeta,1987,133.43912352005654,"Action, Crime",5.5,31,Shibu Mitra,Rajesh Khanna,Hema Malini,Pran
6447,13286,Sitara,1980,125.0,"Drama, Family",6.5,24,Meraj,Mithun Chakraborty,Zarina Wahab,Kanhaiyalal Chaturvedi
6448,13288,Sitaramaraju,1999,133.43912352005654,"Action, Drama, Romance",5.7,144,Y.V.S. Chowdary,Nagarjuna Akkineni,Harikrishna Nandamuri,Sakshi Shivanand
6449,13289,Sitaron Se Aage,1958,133.43912352005654,"Drama, Musical",6.1,10,Satyen Bose,Ashok Kumar,Rajasulochana,Johnny Walker
6450,13291,Sivaji,2007,188.0,"Action, Drama, Thriller",7.5,18422,S. Shankar,Rajinikanth,Shriya Saran,Suman
6451,13292,Sivappathikaaram,2006,112.0,Action,5.5,86,Karu Pazhaniappan,Upendra Limaye,Mamta Mohandas,Raghuvaran
6452,13295,Six X,2016,133.0,Drama,6.9,210,Chandrakant Singh,Seema Azmi,Shweta Bhardwaj,Hrishitaa Bhatt
6453,13297,Sixteen,2013,138.0,"Drama, Romance, Thriller",6.3,1680,Raj Purohit,Wamiqa Gabbi,Izabelle Leite,Mehak Manwani
6454,13298,Siyaah..,2012,97.0,Horror,5.3,63,Aziz Naser,Habeeb Aidroos,Habib Al Aidroos,Zarine Ali
6455,13301,Siyasat,1992,133.43912352005654,"Action, Drama",5.8,5,Sukhwant Dhadda,Kumar Gaurav,Kimi Katkar,Shashi Ranjan
6456,13303,Skater Girl,2021,107.0,"Drama, Family, Sport",6.6,1154,Manjari Makijany,Amy Maghera,Waheeda Rehman,Rachel Saanchita Gupta
6457,13305,Slender Threads,1973,118.0,"Action, Drama",7.1,49,Raj Khosla,Vinod Khanna,Moushumi Chatterjee,Kabir Bedi
6458,13311,Smuggler,1996,133.43912352005654,"Action, Crime",4.3,19,Ajay Kashyap,Dharmendra,Ayub Khan,Eva Grover
6459,13312,Smuggler,1966,133.43912352005654,"Action, Crime",6.7,6,Aspi Irani,Sheikh Mukhtar,Kumkum,Sanjeev Kumar
6460,13315,Snegithiye,2000,154.0,"Drama, Musical, Mystery",6.5,276,Priyadarshan,Jyotika,Sharbani Mukherji,Tabu
6461,13317,Sneham Kosam,1999,169.0,"Action, Drama",6.5,270,K.S. Ravikumar,Chiranjeevi,Meena,Vijayakumar
6462,13319,Sniffer,2013,137.0,"Adventure, Comedy, Drama",5.9,680,Buddhadev Dasgupta,Nawazuddin Siddiqui,Pankaj Tripathi,Ananya Chatterjee
6463,13320,Snip!,2000,133.43912352005654,"Comedy, Thriller",4.7,124,Sunhil Sippy,Sohrab Ardeshir,Nikhil Chinappa,Makrand Deshpande
6464,13321,Soch,2002,145.0,"Drama, Mystery, Thriller",4.3,86,Sushen Bhatnagar,Sanjay Kapoor,Raveena Tandon,Aditi Govitrikar
6465,13322,Soch Lo,2010,133.43912352005654,"Action, Crime, Drama",6.5,86,Sartaj Singh Pannu,Barkha Madan,Iris Maity,Nishan Nanaiah
6466,13323,Socha Na Tha,2005,137.0,"Comedy, Drama, Romance",7.4,7475,Imtiaz Ali,Abhay Deol,Ayesha Takia,Ayesha Jhulka
6467,13329,Society Kaam Se Gayi,2011,133.43912352005654,Drama,5.6,12,Rahul Dholakia,Seema Biswas,Sonia Gill,Javed Jaffrey
6468,13331,Sohag Raat,1948,143.0,"Drama, Romance",7.2,6,Kidar Nath Sharma,Begum Para,Bharat Bhushan,Geeta Bali
6469,13332,Sohni Mahiwal,1985,142.0,"Action, Drama, Romance",6.1,263,Kanwal Biala,Latif Faiziyev,Umesh Mehra,Sunny Deol
6470,13335,Sohni Mahiwal,1958,104.0,"Musical, Romance",5.9,9,Raja Nawathe,Bharat Bhushan,Nimmi,Om Prakash
6471,13339,Sold,2014,94.0,Drama,6.9,1589,Jeffrey D. Brown,Gillian Anderson,David Arquette,Priyanka Bose
6472,13341,Soldier,1998,156.0,"Action, Drama, Musical",6.2,2757,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Bobby Deol,Preity Zinta
6473,13342,Soldier as Thakur Daler Singh,1969,133.43912352005654,Action,6.0,5,Pachhi,Ajit Singh Deol,Deepa,Dharmendra
6474,13344,Solva Saal,1958,135.0,"Comedy, Romance, Thriller",7.0,140,Raj Khosla,Dev Anand,Waheeda Rehman,Jagdev
6475,13345,Solva Sawan,1979,140.0,Drama,6.0,22,Bharathiraja,Adil Amaan,Kulbhushan Kharbanda,Madhukar
6476,13347,Some Where in Delhi,1956,128.0,"Comedy, Drama, Romance",5.1,9,M. Sadiq,Harbans Darshan M. Arora,Ram Avtar,S.N. Banerjee
6477,13351,Son of Dracula,2009,94.0,"Fantasy, Horror",5.5,8,Salim Suma,Joginder Shelly,Raza Murad,Alaudeen
6478,13353,Son of Hercules,1964,80.0,Action,2.8,28,Sultan,Bipin Gupta,Kamran,Leela Kumari
6479,13354,Son of India,1962,133.43912352005654,Drama,5.8,50,Mehboob Khan,Sajid Khan,Kamaljit Singh,Kumkum
6480,13355,Son of Sardaar,2012,141.0,"Action, Comedy",4.0,9060,Ashwani Dhir,Anil Devgan,Ajay Devgn,Sanjay Dutt
6481,13356,Son of Sinbad,1958,133.43912352005654,Adventure,2.3,24,Nanabhai Bhatt,Master Bhagwan,Kuldip Kaur,Prem Nath
6482,13359,Sona Spa,2013,102.0,"Drama, Mystery, Thriller",3.5,189,Makrand Deshpande,Akkash Basnet,Nivedita Bhattacharya,Devyani
6483,13361,Sonali Cable,2014,127.0,"Comedy, Drama",5.3,980,Charudutt Acharya,Rhea Chakraborty,Ali Fazal,Raghav Juyal
6484,13365,Sonchiriya,2019,143.0,"Action, Crime, Drama",8.1,9572,Abhishek Chaubey,Sushant Singh Rajput,Bhumi Pednekar,Ashutosh Rana
6485,13366,Sone Ka Dil Lohe Ke Haath,1978,133.43912352005654,Action,6.5,8,Naresh Kumar,Sudha Chopra,Rajan Haksar,Nasir Hussain
6486,13369,Sone Ki Chidiya,1958,171.0,"Drama, Romance",6.0,34,Shaheed Latif,Talat Mahmood,Balraj Sahni,Nutan
6487,13370,Sone Ki Lanka,1992,133.43912352005654,Action,5.7,10,Ajay Kashyap,Jeetendra,Jaya Prada,Chunky Panday
6488,13374,Sone Pe Suhaaga,1988,163.0,"Action, Family",4.8,90,K. Bapaiah,Jeetendra,Dharmendra,Nutan
6489,13376,Soni,2018,97.0,"Crime, Drama",7.2,2528,Ivan Ayr,Geetika Vidya Ohlyan,Saloni Batra,Vikas Shukla
6490,13378,Sons of Ram,2012,85.0,"Animation, Drama, Musical",6.7,77,Kushal Ruia,Sunidhi Chauhan,Ettienne Couthino,Devansh Doshi
6491,13380,Sonu Ke Titu Ki Sweety,2018,138.0,"Comedy, Romance",7.1,20000,Luv Ranjan,Kartik Aaryan,Nushrat Bharucha,Sunny Singh Nijjar
6492,13382,Sooper Se Ooper,2013,133.43912352005654,Comedy,4.3,178,Shekhar Ghosh,Tinnu Anand,Mahesh Balraj,Mithilesh Chaturvedi
6493,13384,Soorarai Pottru,2020,153.0,Drama,9.1,83029,Sudha Kongara,Suriya,Madhavan,Paresh Rawal
6494,13385,Soorat Aur Seerat,1962,133.43912352005654,"Drama, Family",7.2,14,Rajnish Bahl,Dharmendra,Nutan,K.N. Singh
6495,13386,Soorma,2018,131.0,"Biography, Drama, Sport",7.4,4648,Shaad Ali,Diljit Dosanjh,Taapsee Pannu,Angad Bedi
6496,13387,Soorma Bhopali,1988,153.0,Comedy,5.6,60,Jagdeep,Jagdeep,Agha,Amitabh Bachchan
6497,13388,Sooryavansham,1999,168.0,"Action, Drama",6.3,2820,E.V.V. Satyanarayana,Pranavanand,Amitabh Bachchan,Soundarya
6498,13391,Sorry Bhai!,2008,154.0,"Comedy, Drama, Romance",6.1,1019,Onir,Shabana Azmi,Boman Irani,Sanjay Suri
6499,13392,Sorry Daddy,2015,133.43912352005654,Action,4.7,6,Vijay Pal,Shamim Khan,Anupam Shukla,Mukesh Tiwari
6500,13395,SOS: Secrets of Sex,2013,114.0,Drama,5.8,34,Kumaar Aadarsh,Kumaar Aadarsh,Gagan Guru,Harman Preet Kaur
6501,13398,Soul of Sand,2010,99.0,"Drama, Mystery, Thriller",5.6,82,Sidharth Srinivasan,Dibyendu Bhattacharya,Saba Joshi,Avtar Sahani
6502,13401,Soundtrack,2011,132.0,"Drama, Musical",7.1,826,Neerav Ghosh,Rajeev Khandelwal,Soha Ali Khan,Mrinalini Sharma
6503,13402,Souryam,2008,151.0,"Action, Drama",5.8,167,Siva,Tottempudi Gopichand,Anushka Shetty,Poonam Kaur
6504,13403,Souten,1983,160.0,"Drama, Musical, Romance",5.7,196,Saawan Kumar Tak,Rajesh Khanna,Tina Ambani,Padmini Kolhapure
6505,13404,Souten Ki Beti,1989,136.0,"Drama, Family",5.3,55,Saawan Kumar Tak,Jeetendra,Rekha,Jaya Prada
6506,13405,Souten: The Other Woman,2006,131.0,Thriller,4.7,43,Karan Razdan,Mahima Chaudhry,Padmini Kolhapure,Shakti Kapoor
6507,13407,Spandan,1982,135.0,Drama,6.1,9,Biplab Roy Chowdhury,Utpal Dutt,Anita Kanwar,Amol Palekar
6508,13408,Spark,2014,134.0,Action,5.9,31,V.K. Singh,Rati Agnihotri,Mansha Bahl,Rajniesh Duggall
6509,13410,Special 26,2013,144.0,"Crime, Drama, Thriller",8.0,52354,Neeraj Pandey,Akshay Kumar,Anupam Kher,Manoj Bajpayee
6510,13411,Speed,2007,102.0,"Action, Crime, Thriller",2.9,513,Vikram Bhatt,Urmila Matondkar,Sanjay Suri,Zayed Khan
6511,13415,Split Wide Open,1999,103.0,"Crime, Drama",6.5,222,Dev Benegal,Rahul Bose,Laila Rouass,Shivaji Satam
6512,13419,Spy in Rome,1968,155.0,"Action, Comedy, Romance",4.9,8,B.K. Adarsh,Dev Kumar,Jaymala Adarsh,K.N. Singh
6513,13423,Sree Rama Anjaneya Yuddham,1975,166.0,"Drama, Fantasy",7.8,29,Bapu,N.T. Rama Rao,Janardhana Rao Arja,Saroja Devi B.
6514,13424,Sri Anjaneyam,2004,174.0,"Action, Fantasy",4.6,203,Krishna Vamsi,Nithiin,Ananth,Jogi Brothers
6515,13428,Sri Shirdi Saibaba Mahathyam,1986,133.43912352005654,Drama,7.7,83,K. Vasu,Vijayachander,Chandramohan,Anjali Devi
6516,13429,Sri Venkateswara Mahathyam,1960,204.0,"Drama, Musical",8.5,52,P. Pullaiah,N.T. Rama Rao,Savitri,Varalakshmi S.
6517,13431,Srinagar,2020,133.43912352005654,Drama,9.1,28,Sanoj Mishra,Sanoj R. Mishra,Ravi Sudha Choudhary,Uzma Ahmed
6518,13432,Sssshhh...,2003,163.0,"Horror, Mystery",4.4,330,Pavan Kaul,Tanishaa Mukerji,Dino Morea,Karann Nathh
6519,13433,Ssukh,2005,133.43912352005654,"Comedy, Family, Romance",5.0,59,Kirti Kumar,Aarti Chhabria,Jackie Shroff,Mahesh Anand
6520,13435,Stalker,2012,133.43912352005654,Thriller,3.5,8,Kishore Bhargav,Kiren Jogi,Priyanka Kothari,Nakul Vaid
6521,13436,Stand By,2011,133.43912352005654,"Drama, Sport, Thriller",6.3,25,Sanjay Soorkar,Siddharth Kher,Sachin Khedekar,Dalip Tahil
6522,13437,Stanley Ka Dabba,2011,96.0,"Comedy, Drama, Family",7.8,6493,Amole Gupte,Partho A. Gupte,Numaan Sheikh,Abhishek Reddy
6523,13438,Star,1982,133.43912352005654,"Drama, Musical",7.7,53,Vinod Pande,Kumar Gaurav,Rati Agnihotri,Raj Kiran
